-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2020 through 01/01/2022 
Location: Latitude  0.8018   Longitude 127.9988 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 293.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,5,2,15,2.51,273.74,2.59,272.94
2021,5,2,16,2.85,277.24,2.95,276.39
2021,5,2,17,3.07,277.61,3.22,276.97
2021,5,2,18,3.05,281.08,3.53,280.59
2021,5,2,19,2.64,282.31,3.54,281.98
2021,5,2,20,2.34,280.97,3.32,280.86
2021,5,2,21,2.14,282.21,3.16,282.11
2021,5,2,22,2.07,285.08,3.13,285.04
2021,5,2,23,2.13,289.97,3.25,290.14
2021,5,3,0,2.25,294.87,3.45,295.23
2021,5,3,1,2.26,299.13,3.47,299.51
2021,5,3,2,2.26,301.54,3.47,301.83
2021,5,3,3,2.23,305.3,3.4,305.74
2021,5,3,4,2.11,311.4,3.13,311.86
2021,5,3,5,1.84,320.01,2.6,320.48
2021,5,3,6,1.57,332.67,2.16,333.06
2021,5,3,7,1.47,347.37,1.8,347.23
2021,5,3,8,1.47,5.5,1.53,5.86
2021,5,3,9,1.37,24.52,1.41,25.0
2021,5,3,10,1.34,38.87,1.33,39.29
2021,5,3,11,1.41,45.22,1.36,45.0
2021,5,3,12,1.48,46.5,1.41,45.9
2021,5,3,13,1.47,49.73,1.42,49.02
2021,5,3,14,1.33,63.43,1.25,62.96
2021,5,3,15,1.22,78.91,1.14,80.15
2021,5,3,16,1.16,86.91,1.09,88.36
2021,5,3,17,1.16,92.32,1.13,93.58
2021,5,3,18,1.06,96.76,1.09,97.02
2021,5,3,19,0.77,101.08,0.95,100.47
2021,5,3,20,0.58,102.53,0.74,102.14
2021,5,3,21,0.39,96.84,0.51,96.15
2021,5,3,22,0.35,54.9,0.44,52.93
2021,5,3,23,0.6,22.91,0.8,22.32
2021,5,4,0,1.05,7.71,1.43,7.2
2021,5,4,1,1.42,357.8,2.0,357.76
2021,5,4,2,1.52,348.75,2.11,348.9
2021,5,4,3,1.54,341.01,2.1,341.16
2021,5,4,4,1.4,332.15,1.88,332.26
2021,5,4,5,1.24,317.56,1.6,317.76
2021,5,4,6,1.15,307.26,1.47,307.23
2021,5,4,7,1.01,305.28,1.18,305.27
2021,5,4,8,0.9,324.93,0.93,325.64
2021,5,4,9,1.06,357.46,1.09,357.95
2021,5,4,10,1.47,12.26,1.51,12.53
2021,5,4,11,1.78,15.5,1.82,15.71
2021,5,4,12,1.92,11.49,1.93,11.9
2021,5,4,13,1.93,6.29,1.93,6.75
2021,5,4,14,2.02,2.21,2.02,2.21
2021,5,4,15,2.12,1.27,2.15,1.04
2021,5,4,16,1.94,4.4,2.0,3.81
2021,5,4,17,1.71,15.62,1.79,14.88
2021,5,4,18,1.66,36.01,1.88,35.01
2021,5,4,19,1.73,52.15,2.35,52.02
2021,5,4,20,1.96,64.46,2.83,64.28
2021,5,4,21,2.16,73.86,3.2,74.0
2021,5,4,22,2.07,82.39,3.1,82.46
2021,5,4,23,1.74,94.12,2.62,94.45
2021,5,5,0,1.27,106.77,1.87,107.0
2021,5,5,1,0.87,114.95,1.23,115.26
2021,5,5,2,0.75,88.21,1.01,88.67
2021,5,5,3,1.11,60.55,1.55,60.33
2021,5,5,4,1.54,54.7,2.23,54.25
2021,5,5,5,1.87,56.58,2.79,56.31
2021,5,5,6,2.08,61.99,3.13,61.83
2021,5,5,7,2.34,68.84,3.32,68.57
2021,5,5,8,3.06,72.91,3.28,72.69
