-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2011 through 01/01/2021 
Location: Latitude  1.7523   Longitude 127.9942 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.91 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
SZA                   CERES SYN1deg Solar Zenith Angle (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,SZA
2014,2,1,0,0.0,0.0,-999.0
2014,2,1,1,0.0,0.0,-999.0
2014,2,1,2,0.0,0.0,-999.0
2014,2,1,3,0.0,0.0,-999.0
2014,2,1,4,0.0,0.0,-999.0
2014,2,1,5,0.0,0.0,-999.0
2014,2,1,6,0.0,0.0,-999.0
2014,2,1,7,109.21,134.73,78.95
2014,2,1,8,352.99,375.3,65.23
2014,2,1,9,560.38,612.0,51.33
2014,2,1,10,730.84,804.8,38.04
2014,2,1,11,891.53,934.65,26.34
2014,2,1,12,964.02,996.88,19.41
2014,2,1,13,943.84,962.58,22.27
2014,2,1,14,854.76,878.02,32.44
2014,2,1,15,684.87,711.83,45.2
2014,2,1,16,456.24,492.25,58.89
2014,2,1,17,228.48,243.6,72.97
2014,2,1,18,32.23,29.52,86.55
2014,2,1,19,0.0,0.0,-999.0
2014,2,1,20,0.0,0.0,-999.0
2014,2,1,21,0.0,0.0,-999.0
2014,2,1,22,0.0,0.0,-999.0
2014,2,1,23,0.0,0.0,-999.0
2014,2,2,0,0.0,0.0,-999.0
2014,2,2,1,0.0,0.0,-999.0
2014,2,2,2,0.0,0.0,-999.0
2014,2,2,3,0.0,0.0,-999.0
2014,2,2,4,0.0,0.0,-999.0
2014,2,2,5,0.0,0.0,-999.0
2014,2,2,6,0.0,0.0,-999.0
2014,2,2,7,123.02,138.08,78.97
2014,2,2,8,365.43,377.77,65.21
2014,2,2,9,600.74,612.7,51.28
2014,2,2,10,787.52,804.8,37.95
2014,2,2,11,881.87,935.08,26.17
2014,2,2,12,932.02,996.5,19.14
2014,2,2,13,945.2,976.35,22.02
2014,2,2,14,831.95,880.62,32.26
2014,2,2,15,667.54,716.02,45.08
2014,2,2,16,454.48,496.6,58.8
2014,2,2,17,214.97,247.25,72.9
2014,2,2,18,34.02,30.67,86.51
2014,2,2,19,0.0,0.0,-999.0
2014,2,2,20,0.0,0.0,-999.0
2014,2,2,21,0.0,0.0,-999.0
2014,2,2,22,0.0,0.0,-999.0
2014,2,2,23,0.0,0.0,-999.0
2014,2,3,0,0.0,0.0,-999.0
2014,2,3,1,0.0,0.0,-999.0
2014,2,3,2,0.0,0.0,-999.0
2014,2,3,3,0.0,0.0,-999.0
2014,2,3,4,0.0,0.0,-999.0
2014,2,3,5,0.0,0.0,-999.0
2014,2,3,6,0.0,0.0,-999.0
2014,2,3,7,115.23,143.12,78.98
2014,2,3,8,349.45,386.98,65.19
2014,2,3,9,579.66,624.08,51.23
2014,2,3,10,753.16,817.25,37.84
2014,2,3,11,896.2,947.8,25.99
2014,2,3,12,834.7,996.02,18.87
2014,2,3,13,878.02,974.1,21.77
2014,2,3,14,821.13,876.08,32.08
2014,2,3,15,661.58,709.4,44.95
2014,2,3,16,450.41,488.42,58.71
2014,2,3,17,217.4,239.33,72.84
2014,2,3,18,29.8,28.85,86.48
2014,2,3,19,0.0,0.0,-999.0
2014,2,3,20,0.0,0.0,-999.0
2014,2,3,21,0.0,0.0,-999.0
2014,2,3,22,0.0,0.0,-999.0
2014,2,3,23,0.0,0.0,-999.0
2014,2,4,0,0.0,0.0,-999.0
2014,2,4,1,0.0,0.0,-999.0
2014,2,4,2,0.0,0.0,-999.0
2014,2,4,3,0.0,0.0,-999.0
2014,2,4,4,0.0,0.0,-999.0
2014,2,4,5,0.0,0.0,-999.0
2014,2,4,6,0.0,0.0,-999.0
2014,2,4,7,123.77,142.9,78.98
2014,2,4,8,365.41,388.55,65.16
2014,2,4,9,601.26,627.9,51.17
2014,2,4,10,798.52,822.62,37.74
2014,2,4,11,887.55,953.8,25.81
2014,2,4,12,926.7,1004.7,18.59
2014,2,4,13,918.25,983.73,21.52
2014,2,4,14,826.38,885.42,31.91
2014,2,4,15,665.46,718.27,44.83
2014,2,4,16,431.36,497.4,58.62
2014,2,4,17,210.82,247.17,72.78
2014,2,4,18,32.38,30.75,86.45
2014,2,4,19,0.0,0.0,-999.0
2014,2,4,20,0.0,0.0,-999.0
2014,2,4,21,0.0,0.0,-999.0
2014,2,4,22,0.0,0.0,-999.0
2014,2,4,23,0.0,0.0,-999.0
2014,2,5,0,0.0,0.0,-999.0
2014,2,5,1,0.0,0.0,-999.0
2014,2,5,2,0.0,0.0,-999.0
2014,2,5,3,0.0,0.0,-999.0
2014,2,5,4,0.0,0.0,-999.0
2014,2,5,5,0.0,0.0,-999.0
2014,2,5,6,0.0,0.0,-999.0
2014,2,5,7,119.79,142.38,78.98
2014,2,5,8,376.05,385.8,65.14
2014,2,5,9,585.9,621.8,51.11
2014,2,5,10,752.84,813.25,37.63
2014,2,5,11,897.67,942.35,25.63
2014,2,5,12,892.74,998.42,18.31
2014,2,5,13,893.03,976.95,21.26
2014,2,5,14,774.95,879.7,31.73
2014,2,5,15,568.26,714.0,44.71
2014,2,5,16,384.74,494.62,58.55
2014,2,5,17,168.66,245.15,72.73
2014,2,5,18,27.16,30.15,86.43
2014,2,5,19,0.0,0.0,-999.0
2014,2,5,20,0.0,0.0,-999.0
2014,2,5,21,0.0,0.0,-999.0
2014,2,5,22,0.0,0.0,-999.0
2014,2,5,23,0.0,0.0,-999.0
2014,2,6,0,0.0,0.0,-999.0
2014,2,6,1,0.0,0.0,-999.0
2014,2,6,2,0.0,0.0,-999.0
2014,2,6,3,0.0,0.0,-999.0
2014,2,6,4,0.0,0.0,-999.0
2014,2,6,5,0.0,0.0,-999.0
2014,2,6,6,0.0,0.0,-999.0
2014,2,6,7,94.92,135.1,78.98
2014,2,6,8,276.86,374.9,65.11
2014,2,6,9,433.74,609.65,51.05
2014,2,6,10,575.46,800.45,37.52
2014,2,6,11,748.16,929.05,25.45
2014,2,6,12,674.49,988.55,18.02
2014,2,6,13,765.35,967.85,21.0
2014,2,6,14,739.55,871.92,31.56
2014,2,6,15,548.18,708.35,44.59
2014,2,6,16,379.77,492.92,58.46
2014,2,6,17,174.67,246.42,72.67
2014,2,6,18,28.47,31.05,86.41
2014,2,6,19,0.0,0.0,-999.0
2014,2,6,20,0.0,0.0,-999.0
2014,2,6,21,0.0,0.0,-999.0
2014,2,6,22,0.0,0.0,-999.0
2014,2,6,23,0.0,0.0,-999.0
2014,2,7,0,0.0,0.0,-999.0
2014,2,7,1,0.0,0.0,-999.0
2014,2,7,2,0.0,0.0,-999.0
2014,2,7,3,0.0,0.0,-999.0
2014,2,7,4,0.0,0.0,-999.0
2014,2,7,5,0.0,0.0,-999.0
2014,2,7,6,0.0,0.0,-999.0
2014,2,7,7,119.59,137.55,78.97
2014,2,7,8,306.95,378.73,65.07
2014,2,7,9,466.48,615.52,50.98
2014,2,7,10,685.24,808.38,37.41
2014,2,7,11,828.4,938.92,25.25
2014,2,7,12,845.11,990.25,17.73
2014,2,7,13,723.85,970.77,20.74
2014,2,7,14,727.54,875.33,31.39
2014,2,7,15,549.34,711.7,44.48
2014,2,7,16,346.01,493.77,58.39
2014,2,7,17,162.78,246.25,72.62
2014,2,7,18,24.41,31.1,86.38
2014,2,7,19,0.0,0.0,-999.0
2014,2,7,20,0.0,0.0,-999.0
2014,2,7,21,0.0,0.0,-999.0
2014,2,7,22,0.0,0.0,-999.0
2014,2,7,23,0.0,0.0,-999.0
2014,2,8,0,0.0,0.0,-999.0
2014,2,8,1,0.0,0.0,-999.0
2014,2,8,2,0.0,0.0,-999.0
2014,2,8,3,0.0,0.0,-999.0
2014,2,8,4,0.0,0.0,-999.0
2014,2,8,5,0.0,0.0,-999.0
2014,2,8,6,0.0,0.0,-999.0
2014,2,8,7,102.98,136.5,78.96
2014,2,8,8,314.58,375.85,65.04
2014,2,8,9,518.71,613.1,50.91
2014,2,8,10,728.98,805.1,37.3
2014,2,8,11,840.91,936.23,25.06
2014,2,8,12,789.73,987.23,17.44
2014,2,8,13,808.52,967.17,20.48
2014,2,8,14,721.5,870.17,31.23
2014,2,8,15,434.59,705.08,44.38
2014,2,8,16,229.12,487.23,58.31
2014,2,8,17,103.98,240.05,72.58
2014,2,8,18,20.52,29.77,86.37
2014,2,8,19,0.0,0.0,-999.0
2014,2,8,20,0.0,0.0,-999.0
2014,2,8,21,0.0,0.0,-999.0
2014,2,8,22,0.0,0.0,-999.0
2014,2,8,23,0.0,0.0,-999.0
2014,2,9,0,0.0,0.0,-999.0
2014,2,9,1,0.0,0.0,-999.0
2014,2,9,2,0.0,0.0,-999.0
2014,2,9,3,0.0,0.0,-999.0
2014,2,9,4,0.0,0.0,-999.0
2014,2,9,5,0.0,0.0,-999.0
2014,2,9,6,0.0,0.0,-999.0
2014,2,9,7,101.49,135.23,78.95
2014,2,9,8,274.04,375.35,64.99
2014,2,9,9,494.55,610.8,50.84
2014,2,9,10,636.63,803.55,37.18
2014,2,9,11,770.89,934.85,24.87
2014,2,9,12,824.64,991.75,17.14
2014,2,9,13,790.91,971.17,20.23
2014,2,9,14,597.2,874.85,31.06
2014,2,9,15,406.53,710.67,44.27
2014,2,9,16,253.86,493.25,58.24
2014,2,9,17,97.16,245.88,72.53
2014,2,9,18,26.0,31.15,86.34
2014,2,9,19,0.0,0.0,-999.0
2014,2,9,20,0.0,0.0,-999.0
2014,2,9,21,0.0,0.0,-999.0
2014,2,9,22,0.0,0.0,-999.0
2014,2,9,23,0.0,0.0,-999.0
2014,2,10,0,0.0,0.0,-999.0
2014,2,10,1,0.0,0.0,-999.0
2014,2,10,2,0.0,0.0,-999.0
2014,2,10,3,0.0,0.0,-999.0
2014,2,10,4,0.0,0.0,-999.0
2014,2,10,5,0.0,0.0,-999.0
2014,2,10,6,0.0,0.0,-999.0
2014,2,10,7,107.15,135.08,78.92
2014,2,10,8,320.49,376.48,64.95
2014,2,10,9,539.05,613.75,50.77
2014,2,10,10,676.92,807.42,37.06
2014,2,10,11,805.58,938.15,24.66
2014,2,10,12,783.96,983.92,16.84
2014,2,10,13,666.02,961.75,19.98
2014,2,10,14,579.03,865.8,30.9
2014,2,10,15,343.65,698.5,44.16
2014,2,10,16,233.04,475.42,58.18
2014,2,10,17,105.62,229.33,72.49
2014,2,10,18,20.05,27.67,86.33
2014,2,10,19,0.0,0.0,-999.0
2014,2,10,20,0.0,0.0,-999.0
2014,2,10,21,0.0,0.0,-999.0
2014,2,10,22,0.0,0.0,-999.0
2014,2,10,23,0.0,0.0,-999.0
2014,2,11,0,0.0,0.0,-999.0
2014,2,11,1,0.0,0.0,-999.0
2014,2,11,2,0.0,0.0,-999.0
2014,2,11,3,0.0,0.0,-999.0
2014,2,11,4,0.0,0.0,-999.0
2014,2,11,5,0.0,0.0,-999.0
2014,2,11,6,0.0,0.0,-999.0
2014,2,11,7,80.55,130.88,78.9
2014,2,11,8,260.7,369.48,64.91
2014,2,11,9,398.59,604.73,50.7
2014,2,11,10,625.01,797.8,36.94
2014,2,11,11,753.0,929.4,24.47
2014,2,11,12,730.33,983.38,16.53
2014,2,11,13,613.77,962.77,19.72
2014,2,11,14,450.76,864.12,30.74
2014,2,11,15,116.99,695.05,44.06
2014,2,11,16,85.11,474.6,58.11
2014,2,11,17,41.05,232.17,72.45
2014,2,11,18,13.28,28.33,86.32
2014,2,11,19,0.0,0.0,-999.0
2014,2,11,20,0.0,0.0,-999.0
2014,2,11,21,0.0,0.0,-999.0
2014,2,11,22,0.0,0.0,-999.0
2014,2,11,23,0.0,0.0,-999.0
2014,2,12,0,0.0,0.0,-999.0
2014,2,12,1,0.0,0.0,-999.0
2014,2,12,2,0.0,0.0,-999.0
2014,2,12,3,0.0,0.0,-999.0
2014,2,12,4,0.0,0.0,-999.0
2014,2,12,5,0.0,0.0,-999.0
2014,2,12,6,0.0,0.0,-999.0
2014,2,12,7,100.22,128.05,78.88
2014,2,12,8,289.83,365.38,64.86
2014,2,12,9,479.74,602.58,50.62
2014,2,12,10,656.27,796.35,36.81
2014,2,12,11,786.38,929.2,24.27
2014,2,12,12,703.06,980.02,16.22
2014,2,12,13,636.57,958.0,19.46
2014,2,12,14,515.7,858.85,30.59
2014,2,12,15,359.92,690.55,43.97
2014,2,12,16,230.54,469.42,58.05
2014,2,12,17,111.71,223.5,72.42
2014,2,12,18,20.43,28.95,86.31
2014,2,12,19,0.0,0.0,-999.0
2014,2,12,20,0.0,0.0,-999.0
2014,2,12,21,0.0,0.0,-999.0
2014,2,12,22,0.0,0.0,-999.0
2014,2,12,23,0.0,0.0,-999.0
2014,2,13,0,0.0,0.0,-999.0
2014,2,13,1,0.0,0.0,-999.0
2014,2,13,2,0.0,0.0,-999.0
2014,2,13,3,0.0,0.0,-999.0
2014,2,13,4,0.0,0.0,-999.0
2014,2,13,5,0.0,0.0,-999.0
2014,2,13,6,0.0,0.0,-999.0
2014,2,13,7,53.88,127.67,78.84
2014,2,13,8,152.91,363.12,64.8
2014,2,13,9,286.55,598.7,50.53
2014,2,13,10,374.37,793.12,36.69
2014,2,13,11,371.67,923.48,24.06
2014,2,13,12,395.59,978.98,15.91
2014,2,13,13,403.92,956.6,19.2
2014,2,13,14,412.02,857.52,30.44
2014,2,13,15,259.47,692.4,43.88
2014,2,13,16,152.41,474.23,57.99
2014,2,13,17,92.04,229.2,72.39
2014,2,13,18,20.52,27.75,86.3
2014,2,13,19,0.0,0.0,-999.0
2014,2,13,20,0.0,0.0,-999.0
2014,2,13,21,0.0,0.0,-999.0
2014,2,13,22,0.0,0.0,-999.0
2014,2,13,23,0.0,0.0,-999.0
2014,2,14,0,0.0,0.0,-999.0
2014,2,14,1,0.0,0.0,-999.0
2014,2,14,2,0.0,0.0,-999.0
2014,2,14,3,0.0,0.0,-999.0
2014,2,14,4,0.0,0.0,-999.0
2014,2,14,5,0.0,0.0,-999.0
2014,2,14,6,0.0,0.0,-999.0
2014,2,14,7,80.59,125.15,78.8
2014,2,14,8,240.28,360.92,64.76
2014,2,14,9,399.83,597.7,50.45
2014,2,14,10,502.53,792.35,36.56
2014,2,14,11,581.09,924.67,23.85
2014,2,14,12,637.45,975.0,15.59
2014,2,14,13,617.82,952.17,18.95
2014,2,14,14,554.27,851.52,30.29
2014,2,14,15,433.48,683.25,43.78
2014,2,14,16,292.35,462.4,57.95
2014,2,14,17,134.36,218.02,72.36
2014,2,14,18,19.04,26.15,86.3
2014,2,14,19,0.0,0.0,-999.0
2014,2,14,20,0.0,0.0,-999.0
2014,2,14,21,0.0,0.0,-999.0
2014,2,14,22,0.0,0.0,-999.0
2014,2,14,23,0.0,0.0,-999.0
2014,2,15,0,0.0,0.0,-999.0
2014,2,15,1,0.0,0.0,-999.0
2014,2,15,2,0.0,0.0,-999.0
2014,2,15,3,0.0,0.0,-999.0
2014,2,15,4,0.0,0.0,-999.0
2014,2,15,5,0.0,0.0,-999.0
2014,2,15,6,0.0,0.0,-999.0
2014,2,15,7,82.73,125.92,78.77
2014,2,15,8,255.52,362.8,64.7
2014,2,15,9,406.51,602.23,50.37
2014,2,15,10,607.88,797.9,36.43
2014,2,15,11,733.38,931.9,23.65
2014,2,15,12,731.15,1004.48,15.27
2014,2,15,13,563.7,983.88,18.7
2014,2,15,14,469.6,886.55,30.15
2014,2,15,15,412.63,720.17,43.7
2014,2,15,16,193.15,499.98,57.89
2014,2,15,17,108.75,247.65,72.34
2014,2,15,18,14.81,30.7,86.29
2014,2,15,19,0.0,0.0,-999.0
2014,2,15,20,0.0,0.0,-999.0
2014,2,15,21,0.0,0.0,-999.0
2014,2,15,22,0.0,0.0,-999.0
2014,2,15,23,0.0,0.0,-999.0
2014,2,16,0,0.0,0.0,-999.0
2014,2,16,1,0.0,0.0,-999.0
2014,2,16,2,0.0,0.0,-999.0
2014,2,16,3,0.0,0.0,-999.0
2014,2,16,4,0.0,0.0,-999.0
2014,2,16,5,0.0,0.0,-999.0
2014,2,16,6,0.0,0.0,-999.0
2014,2,16,7,111.01,127.83,78.73
2014,2,16,8,320.51,368.6,64.64
2014,2,16,9,542.59,610.05,50.27
2014,2,16,10,659.7,807.17,36.3
2014,2,16,11,760.75,941.33,23.44
2014,2,16,12,804.25,1007.92,14.95
2014,2,16,13,781.9,987.6,18.45
2014,2,16,14,766.13,890.33,30.01
2014,2,16,15,633.88,722.8,43.62
2014,2,16,16,421.37,500.23,57.84
2014,2,16,17,201.3,247.92,72.32
2014,2,16,18,32.21,30.92,86.29
2014,2,16,19,0.0,0.0,-999.0
2014,2,16,20,0.0,0.0,-999.0
2014,2,16,21,0.0,0.0,-999.0
2014,2,16,22,0.0,0.0,-999.0
2014,2,16,23,0.0,0.0,-999.0
2014,2,17,0,0.0,0.0,-999.0
2014,2,17,1,0.0,0.0,-999.0
2014,2,17,2,0.0,0.0,-999.0
2014,2,17,3,0.0,0.0,-999.0
2014,2,17,4,0.0,0.0,-999.0
2014,2,17,5,0.0,0.0,-999.0
2014,2,17,6,0.0,0.0,-999.0
2014,2,17,7,114.21,141.5,78.68
2014,2,17,8,326.52,387.12,64.58
2014,2,17,9,521.48,628.45,50.19
2014,2,17,10,690.64,826.55,36.16
2014,2,17,11,870.41,960.73,23.23
2014,2,17,12,833.9,1003.4,14.62
2014,2,17,13,808.64,984.7,18.2
2014,2,17,14,769.98,887.23,29.87
2014,2,17,15,541.14,719.52,43.54
2014,2,17,16,349.27,496.33,57.8
2014,2,17,17,167.51,243.62,72.3
2014,2,17,18,24.96,30.3,86.29
2014,2,17,19,0.0,0.0,-999.0
2014,2,17,20,0.0,0.0,-999.0
2014,2,17,21,0.0,0.0,-999.0
2014,2,17,22,0.0,0.0,-999.0
2014,2,17,23,0.0,0.0,-999.0
2014,2,18,0,0.0,0.0,-999.0
2014,2,18,1,0.0,0.0,-999.0
2014,2,18,2,0.0,0.0,-999.0
2014,2,18,3,0.0,0.0,-999.0
2014,2,18,4,0.0,0.0,-999.0
2014,2,18,5,0.0,0.0,-999.0
2014,2,18,6,0.0,0.0,-999.0
2014,2,18,7,51.67,144.35,78.63
2014,2,18,8,133.34,391.05,64.52
2014,2,18,9,213.21,631.83,50.09
2014,2,18,10,277.12,826.45,36.03
2014,2,18,11,443.66,957.67,23.02
2014,2,18,12,551.8,1004.42,14.3
2014,2,18,13,577.91,982.92,17.96
2014,2,18,14,462.95,884.33,29.74
2014,2,18,15,325.88,717.62,43.47
2014,2,18,16,200.61,496.65,57.77
2014,2,18,17,68.28,246.15,72.29
2014,2,18,18,17.99,30.75,86.29
2014,2,18,19,0.0,0.0,-999.0
2014,2,18,20,0.0,0.0,-999.0
2014,2,18,21,0.0,0.0,-999.0
2014,2,18,22,0.0,0.0,-999.0
2014,2,18,23,0.0,0.0,-999.0
2014,2,19,0,0.0,0.0,-999.0
2014,2,19,1,0.0,0.0,-999.0
2014,2,19,2,0.0,0.0,-999.0
2014,2,19,3,0.0,0.0,-999.0
2014,2,19,4,0.0,0.0,-999.0
2014,2,19,5,0.0,0.0,-999.0
2014,2,19,6,0.0,0.0,-999.0
2014,2,19,7,100.12,142.55,78.58
2014,2,19,8,294.8,387.55,64.45
2014,2,19,9,493.86,627.23,50.0
2014,2,19,10,688.91,823.3,35.9
2014,2,19,11,794.83,956.48,22.8
2014,2,19,12,803.07,996.52,13.96
2014,2,19,13,793.52,974.15,17.72
2014,2,19,14,745.61,873.17,29.62
2014,2,19,15,507.55,701.45,43.4
