-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2020 through 01/01/2022 
Location: Latitude  0.8018   Longitude 127.9988 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 293.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,MIN,WS10M,WS50M
2021,9,26,19,0,2.07,3.16
2021,9,26,19,10,1.9899605994111051,3.0505787778592515
2021,9,26,19,20,1.918311808822812,2.942065118979856
2021,9,26,19,30,1.854272490911338,2.8356047175580246
2021,9,26,19,40,1.7970615083529002,2.7323432677899655
2021,9,26,19,50,1.7458977238237154,2.6334264638718876
2021,9,26,20,0,1.7,2.54
2021,9,26,20,10,1.658534156772135,2.4527980091078914
2021,9,26,20,20,1.6204538428871533,2.3709083790786574
2021,9,26,20,30,1.5846596643062525,2.2930074365327755
2021,9,26,20,40,1.5500522269906285,2.217771508090721
2021,9,26,20,50,1.5155321369014787,2.143876920372971
2021,9,26,21,0,1.48,2.07
2021,9,26,21,10,1.4423842549818373,1.9948495560795578
2021,9,26,21,20,1.401724671480427,1.9172643276684802
2021,9,26,21,30,1.3570888518636535,1.8361155363108768
2021,9,26,21,40,1.3075443984994015,1.7502744035508562
2021,9,26,21,50,1.2521589137555555,1.6586121509325278
2021,9,26,22,0,1.19,1.56
2021,9,26,22,10,1.1207714158931092,1.4541463591664723
2021,9,26,22,20,1.0467215452652139,1.3441083843214972
2021,9,26,22,30,0.9707349282391345,1.233780418223719
2021,9,26,22,40,0.8956961049376923,1.1270568036317816
2021,9,26,22,50,0.8244896154837072,1.0278318833043274
2021,9,26,23,0,0.76,0.94
2021,9,26,23,10,0.7044374888531344,0.8664353776249258
2021,9,26,23,20,0.6573150733846449,0.8059317646751618
2021,9,26,23,30,0.6174714351798091,0.756262790794247
2021,9,26,23,40,0.5837452558239046,0.7152020856257222
2021,9,26,23,50,0.5549752169022091,0.6805232788131267
2021,9,27,0,0,0.53,0.65
2021,9,27,0,10,0.5079601101758354,0.6219639821856774
2021,9,27,0,20,0.48920334638139257,0.5969793717926721
2021,9,27,0,30,0.47437933104162977,0.576168418599293
2021,9,27,0,40,0.4641376865815049,0.5606533723838489
2021,9,27,0,50,0.45912803542597574,0.5515564829246484
2021,9,27,1,0,0.46,0.55
2021,9,27,1,10,0.46724058896204335,0.5568661010397731
2021,9,27,1,20,0.48068635590460007,0.572076674080077
2021,9,27,1,30,0.5000112406536721,0.5953135348085815
2021,9,27,1,40,0.5248891830352614,0.626258498912957
2021,9,27,1,50,0.5549941228753702,0.6645933820808733
2021,9,27,2,0,0.59,0.71
2021,9,27,2,10,0.6293275339759918,0.7617753173589348
2021,9,27,2,20,0.671384563333541,0.8176768948499841
2021,9,27,2,30,0.7143257063436821,0.8750774421663813
2021,9,27,2,40,0.7563055812774495,0.9313496690013607
2021,9,27,2,50,0.7954788064058773,0.9838662850481558
2021,9,27,3,0,0.83,1.03
2021,9,27,3,10,0.8584585343932493,1.0677455924874513
2021,9,27,3,20,0.8811827981686438,1.0975861168903582
2021,9,27,3,30,0.8989359339715999,1.120626696525894
2021,9,27,3,40,0.912481084447534,1.137972454711231
2021,9,27,3,50,0.9225813922418622,1.150728514763542
2021,9,27,4,0,0.93,1.16
2021,9,27,4,10,0.935356846969531,1.166686757135706
2021,9,27,4,20,0.9386990588066999,1.170867526477473
2021,9,27,4,30,0.9399305577699191,1.172415771730044
2021,9,27,4,40,0.938955266117601,1.1712049565981608
2021,9,27,4,50,0.9356771061081575,1.1671085447865654
2021,9,27,5,0,0.93,1.16
2021,9,27,5,10,0.9219659295804807,1.1499055271178744
2021,9,27,5,20,0.9121691147527065,1.1374622957182685
2021,9,27,5,30,0.9013418349487244,1.12346021655393
2021,9,27,5,40,0.8902163696005815,1.1086892003776077
2021,9,27,5,50,0.8795249981403245,1.0939391579420485
2021,9,27,6,0,0.87,1.08
2021,9,27,6,10,0.8622886939678069,1.0674411343927979
2021,9,27,6,20,0.8566985562565494,1.0559499573161206
2021,9,27,6,30,0.8534521024351837,1.0449933620542358
2021,9,27,6,40,0.8527718480726663,1.0340382418914098
2021,9,27,6,50,0.8548803087379531,1.0225514901119088
2021,9,27,7,0,0.86,1.01
2021,9,27,7,10,0.8682774426964408,0.9963021575331585
2021,9,27,7,20,0.8795551787396155,0.9831823194616947
2021,9,27,7,30,0.8935997553105411,0.9728163352291276
2021,9,27,7,40,0.9101777195902356,0.9673800542789768
2021,9,27,7,50,0.9290556187597163,0.9690493260547612
2021,9,27,8,0,0.95,0.98
2021,9,27,8,10,0.9728885722834678,1.0017020873264209
2021,9,27,8,20,0.9980436917479526,1.0328022463185829
2021,9,27,8,30,1.0258988763226515,1.071241297029254
2021,9,27,8,40,1.0568876439367616,1.1149600595112021
2021,9,27,8,50,1.0914435125194788,1.161899353817195
2021,9,27,9,0,1.13,1.21
2021,9,27,9,10,1.1726219718733926,1.257445048716715
2021,9,27,9,20,1.2178996838982037,1.303386473041753
2021,9,27,9,30,1.2640547393988517,1.3472184766538573
2021,9,27,9,40,1.3093087416997555,1.3883352632317716
2021,9,27,9,50,1.351883294125332,1.4261310364542379
2021,9,27,10,0,1.39,1.46
2021,9,27,10,10,1.4224568735562966,1.4896288289178317
2021,9,27,10,20,1.450357572659233,1.5158740837366287
2021,9,27,10,30,1.475382166081941,1.539884796355317
2021,9,27,10,40,1.4992107225975508,1.5628099986728243
2021,9,27,10,50,1.5235233109791937,1.5857987225880767
2021,9,27,11,0,1.55,1.61
2021,9,27,11,10,1.5798653487162373,1.6362618578341817
2021,9,27,11,20,1.6125218773167165,1.6642283031228453
2021,9,27,11,30,1.6469165962733847,1.6932423379248744
2021,9,27,11,40,1.68199651605819,1.7226469642991542
2021,9,27,11,50,1.7167086471430797,1.7517851843045682
2021,9,27,12,0,1.75,1.78
2021,9,27,12,10,1.7810446945417184,1.8067589249306288
2021,9,27,12,20,1.8099252884442727,1.832027518586808
2021,9,27,12,30,1.8369514488245207,1.8558958519451862
2021,9,27,12,40,1.8624328427993198,1.8784539959824123
2021,9,27,12,50,1.886679137485527,1.8997920216751338
2021,9,27,13,0,1.91,1.92
2021,9,27,13,10,1.9327151323761502,1.9392487387396014
2021,9,27,13,20,1.9551843763136019,1.9580319929002952
2021,9,27,13,30,1.977777608428534,1.9769242542943821
2021,9,27,13,40,2.0008647053371256,1.9965000147341618
2021,9,27,13,50,2.0248155436555546,2.0173337660319346
2021,9,27,14,0,2.05,2.04
2021,9,27,14,10,2.076520701879608,2.064764638629486
2021,9,27,14,20,2.1034112803753953,2.0906593246268272
2021,9,27,14,30,2.1294381174613437,2.1164071308772865
2021,9,27,14,40,2.153367595111439,2.140731130266127
2021,9,27,14,50,2.173966095299663,2.162354395678611
2021,9,27,15,0,2.19,2.18
2021,9,27,15,10,2.2007390971424545,2.1928038178535685
2021,9,27,15,20,2.2074667984811143,2.201552930814621
2021,9,27,15,30,2.2119699217260895,2.207447222196474
2021,9,27,15,40,2.2160352845874898,2.211686575312444
2021,9,27,15,50,2.2214497047754236,2.2154708734758484
2021,9,27,16,0,2.23,2.22
2021,9,27,16,10,2.242513650291316,2.2262886084747633
2021,9,27,16,20,2.2559807849594073,2.2346104335961754
2021,9,27,16,30,2.266432195634298,2.2450539803368206
2021,9,27,16,40,2.269898673946012,2.2577077536692842
2021,9,27,16,50,2.2624110115245717,2.272660258566149
2021,9,27,17,0,2.24,2.29
2021,9,27,17,10,2.2002248202108032,2.309773229728864
2021,9,27,17,20,2.1467582098294065,2.331857186652533
2021,9,27,17,30,2.0848012957367192,2.356086856456245
2021,9,27,17,40,2.019555204813651,2.3822972248252365
2021,9,27,17,50,1.956221063941108,2.410323277444743
2021,9,27,18,0,1.9,2.44
2021,9,27,18,10,1.8550129947914005,2.4710999540912657
2021,9,27,18,20,1.8210604497970426,2.5031460049788787
2021,9,27,18,30,1.7968626214188248,2.5355985938381984
2021,9,27,18,40,1.7811397660586463,2.567918161844586
2021,9,27,18,50,1.7726121401184054,2.5995651501733996
2021,9,27,19,0,1.77,2.63
2021,9,27,19,10,1.7718065339569298,2.658280657609779
2021,9,27,19,20,1.7756666576490916,2.6818550897282503
2021,9,27,19,30,1.7789982185879818,2.6977687681909615
2021,9,27,19,40,1.7792190642850987,2.703067164833459
2021,9,27,19,50,1.773747042251939,2.69479575149129
2021,9,27,20,0,1.76,2.67
2021,9,27,20,10,1.7362330916031046,2.626934822877029
2021,9,27,20,20,1.704050697384372,2.568692895367381
2021,9,27,20,30,1.6658945042292497,2.499576333397956
2021,9,27,20,40,1.624206199023183,2.4238872528956525
2021,9,27,20,50,1.5814274686516179,2.3459277697873677
2021,9,27,21,0,1.54,2.27
2021,9,27,21,10,1.50182591444547,2.1994893101413684
2021,9,27,21,20,1.4666490713319411,2.1341140695429677
2021,9,27,21,30,1.4336737644950215,2.072675898217214
2021,9,27,21,40,1.4021042877703198,2.0139764161765243
2021,9,27,21,50,1.3711449349934433,1.9568172434333146
2021,9,27,22,0,1.34,1.9
2021,9,27,22,10,1.3077595469113144,1.8421912698908343
2021,9,27,22,20,1.2730567209915697,1.781517493127418
2021,9,27,22,30,1.234410437790666,1.7159700737331884
2021,9,27,22,40,1.1903396128585033,1.643540415731584
2021,9,27,22,50,1.1393631617449815,1.5622199231460419
2021,9,27,23,0,1.08,1.47
2021,9,27,23,10,1.0115803423537195,1.366004869554555
2021,9,27,23,20,0.9366796002573385,1.2538900320214361
2021,9,27,23,30,0.8586844843423167,1.1384438068500327
2021,9,27,23,40,0.7809817052401136,1.0244545134897334
2021,9,27,23,50,0.7069579735821881,0.9167104713899261
2021,9,28,0,0,0.64,0.82
2021,9,28,0,10,0.5827246392293649,0.7380022148539098
2021,9,28,0,20,0.5346693224235223,0.6699594158238749
2021,9,28,0,30,0.4946016248400684,0.6140046988666807
2021,9,28,0,40,0.4612891217365995,0.5682711599391133
2021,9,28,0,50,0.4334993883707113,0.5308918949979577
2021,9,28,1,0,0.41,0.5
2021,9,28,1,10,0.390206285914007,0.47457886362239887
2021,9,28,1,20,0.37612459153005445,0.45701304542380544
2021,9,28,1,30,0.37040901629740985,0.45053739768324436
2021,9,28,1,40,0.37571365966534104,0.45838677267974015
2021,9,28,1,50,0.3946926210831152,0.4837960226923172
2021,9,28,2,0,0.43,0.53
2021,9,28,2,10,0.4831168837812741,0.598821219545384
2021,9,28,2,20,0.5508323114562602,0.6864328469253483
2021,9,28,2,30,0.628762309970292,0.787595710400342
2021,9,28,2,40,0.7125229062687035,0.8970706382308156
2021,9,28,2,50,0.7977301272968282,1.0096184586772183
2021,9,28,3,0,0.88,1.12
2021,9,28,3,10,0.9555669197016379,1.223562184121991
2021,9,28,3,20,1.023138755237498,1.317996307615543
2021,9,28,3,30,1.0820417438214225,1.4015797607153875
2021,9,28,3,40,1.1316021226672535,1.4725899336562573
2021,9,28,3,50,1.171146128988832,1.5293042166728843
2021,9,28,4,0,1.2,1.57
2021,9,28,4,10,1.2177635855603242,1.5935504143370234
2021,9,28,4,20,1.2251311861122676,1.6012115522421113
2021,9,28,4,30,1.2230707147440185,1.594835246738109
2021,9,28,4,40,1.2125500845437658,1.5762733308478603
2021,9,28,4,50,1.1945372085996968,1.5473776375942094
2021,9,28,5,0,1.17,1.51
2021,9,28,5,10,1.1403694787978076,1.46658801038177
2021,9,28,5,20,1.1089290929060258,1.4219722982308283
2021,9,28,5,30,1.079425397202504,1.3815792523321777
2021,9,28,5,40,1.0556049465650927,1.350835261470821
2021,9,28,5,50,1.0412142958716413,1.335166714431761
2021,9,28,6,0,1.04,1.34
2021,9,28,6,10,1.05483257332252,1.3688012478396023
2021,9,28,6,20,1.0850783681895564,1.4171955511308738
2021,9,28,6,30,1.129227696445966,1.4788477439331813
2021,9,28,6,40,1.1857708699366056,1.5474226603058936
2021,9,28,6,50,1.2531982005063311,1.6165851343083775
2021,9,28,7,0,1.33,1.68
2021,9,28,7,10,1.4142817093935944,1.732790331593156
2021,9,28,7,20,1.5026092861876013,1.7759121639123459
2021,9,28,7,30,1.5911638170136324,1.8117797719350974
2021,9,28,7,40,1.676126388503301,1.8428074306389388
2021,9,28,7,50,1.7536780872882196,1.8714094150013971
2021,9,28,8,0,1.82,1.9
2021,9,28,8,10,1.8725776261401395,1.9306392776396268
2021,9,28,8,20,1.9141141166896696,1.9639706080345587
2021,9,28,8,30,1.9486170354995047,2.0002831683264293
2021,9,28,8,40,1.9800939464205616,2.039866135656871
2021,9,28,8,50,2.0125524133037547,2.0830086871675175
2021,9,28,9,0,2.05,2.13
2021,9,28,9,10,2.0952688971569593,2.180763668959449
2021,9,28,9,20,2.1464898026092776,2.2337609595049748
2021,9,28,9,30,2.2006180409883487,2.287087554759186
2021,9,28,9,40,2.254608936925565,2.3388391378446887
2021,9,28,9,50,2.305417815052318,2.3871113918840914
2021,9,28,10,0,2.35,2.43
2021,9,28,10,10,2.38616160004684,2.4661671576336905
2021,9,28,10,20,2.415111858058406,2.4965411095010985
2021,9,28,10,30,2.4389108005471005,2.522616612636829
2021,9,28,10,40,2.459618454025329,2.5458884240754873
2021,9,28,10,50,2.4792948450054944,2.567851300851676
2021,9,28,11,0,2.5,2.59
2021,9,28,11,10,2.5232791471001272,2.6134565893946813
2021,9,28,11,20,2.548618320712658,2.637852380268411
2021,9,28,11,30,2.574988756823251,2.6624459946934977
2021,9,28,11,40,2.601361691417567,2.686496054742253
2021,9,28,11,50,2.6267083604812638,2.7092611824869834
2021,9,28,12,0,2.65,2.73
2021,9,28,12,10,2.6703514411822833,2.748062040343142
2021,9,28,12,20,2.687451896128003,2.7631604805363716
2021,9,28,12,30,2.7011341721598967,2.7750994085891794
2021,9,28,12,40,2.7112310766007033,2.783682912511059
2021,9,28,12,50,2.7175754167731583,2.7887150803115017
2021,9,28,13,0,2.72,2.79
2021,9,28,13,10,2.7185558289114833,2.7875359899734917
2021,9,28,13,20,2.7141666873679258,2.782098290178698
2021,9,28,13,30,2.7079745545371634,2.7746563709497853
2021,9,28,13,40,2.701121409587032,2.7661797026209203
2021,9,28,13,50,2.6947492316853654,2.75763775552627
2021,9,28,14,0,2.69,2.75
2021,9,28,14,10,2.687647465394009,2.743969925688816
2021,9,28,14,20,2.6869924655114072,2.7391870994895777
2021,9,28,14,30,2.6869676096914517,2.7350251076116794
2021,9,28,14,40,2.686505507273396,2.7308575362645198
2021,9,28,14,50,2.6845387675964942,2.7260579716574944
2021,9,28,15,0,2.68,2.72
2021,9,28,15,10,2.6721969021050787,2.7121861591230942
2021,9,28,15,20,2.6619375246605217,2.7026347933444734
2021,9,28,15,30,2.650405006697032,2.691493198603496
2021,9,28,15,40,2.6387824872453147,2.67890867083952
2021,9,28,15,50,2.62825310533607,2.665028505991902
2021,9,28,16,0,2.62,2.65
2021,9,28,16,10,2.6143519632227195,2.6339984007817714
2021,9,28,16,20,2.608220398809474,2.6173107641695665
2021,9,28,16,30,2.5976623635204215,2.600252097974336
2021,9,28,16,40,2.5787349141157203,2.5831374100070317
2021,9,28,16,50,2.5474951073555276,2.566281708078603
2021,9,28,17,0,2.5,2.55
2021,9,28,17,10,2.4337748746336785,2.5345517192313043
2021,9,28,17,20,2.352217917138624,2.5199740018291146
2021,9,28,17,30,2.260195539221284,2.5062484094991593
2021,9,28,17,40,2.1625741525881033,2.4933565039471692
2021,9,28,17,50,2.0642201689455275,2.481279846878874
2021,9,28,18,0,1.97,2.47
2021,9,28,18,10,1.8840670567610898,2.459507685255977
2021,9,28,18,20,1.8077227474508468,2.4498302655510162
2021,9,28,18,30,1.7415554795944437,2.4410042640290275
2021,9,28,18,40,1.6861536607170533,2.433066203833923
2021,9,28,18,50,1.6421056983438482,2.42605260810961
2021,9,28,19,0,1.61,2.42
2021,9,28,19,10,1.5899106020256686,2.414871243448494
2021,9,28,19,20,1.5798540560209537,2.410334565596454
2021,9,28,19,30,1.5773325424009426,2.4059845343847317
2021,9,28,19,40,1.5798482415807222,2.4014157177541806
2021,9,28,19,50,1.5849033339753793,2.3962226836456524
2021,9,28,20,0,1.59,2.39
2021,9,28,20,10,1.5929572018029046,2.382118452061159
2021,9,28,20,20,1.59286102846534,2.3710536942853926
2021,9,28,20,30,1.5891143508017866,2.355057598432046
2021,9,28,20,40,1.5811200396267258,2.3323820362604684
2021,9,28,20,50,1.5682809657546366,2.3012788795300043
2021,9,28,21,0,1.55,2.26
2021,9,28,21,10,1.5258068870590114,2.20730309645502
2021,9,28,21,20,1.4957388671547247,2.143969175780498
2021,9,28,21,30,1.4599600543919107,2.071285071887084
2021,9,28,21,40,1.4186345628753387,1.990537618685429
2021,9,28,21,50,1.3719265067097788,1.9030136500861843
2021,9,28,22,0,1.32,1.81
2021,9,28,22,10,1.2633985832943853,1.7131136065632062
2021,9,28,22,20,1.204183502915762,1.6152918248148407
2021,9,28,22,30,1.1447954316305713,1.51980211401962
2021,9,28,22,40,1.087675042205254,1.4299119334422623
2021,9,28,22,50,1.0352630074062499,1.3488887423474833
2021,9,28,23,0,0.99,1.28
2021,9,28,23,10,0.9538858168004866,1.2258906254403055
2021,9,28,23,20,0.9271567508118581,1.1867153768119942
2021,9,28,23,30,0.9096082190858048,1.162006472034437
2021,9,28,23,40,0.9010356386740173,1.1512961290270052
2021,9,28,23,50,0.9012344266281855,1.1541165657090693
2021,9,29,0,0,0.91,1.17
2021,9,29,0,10,0.9267525939481137,1.1979072250089067
2021,9,29,0,20,0.9494117160590287,1.2345133346038504
2021,9,29,0,30,0.9755216920262099,1.2759219978426315
2021,9,29,0,40,1.0026268475431226,1.3182368837830505
2021,9,29,0,50,1.028271508303231,1.3575616614829067
2021,9,29,1,0,1.05,1.39
2021,9,29,1,10,1.0660019555552078,1.4127119560055506
2021,9,29,1,20,1.0770482368038798,1.427083136624456
2021,9,29,1,30,1.084555012809356,1.4355555365950357
2021,9,29,1,40,1.0899384526349756,1.4405711506556076
2021,9,29,1,50,1.0946147253440772,1.4445719735444897
2021,9,29,2,0,1.1,1.45
2021,9,29,2,10,1.1070636579051312,1.458559765783707
2021,9,29,2,20,1.1149879293180458,1.4690059707501768
2021,9,29,2,30,1.122508256736367,1.4793558557772246
2021,9,29,2,40,1.1283600826577176,1.4876266617426677
2021,9,29,2,50,1.131278849579721,1.491835629524321
2021,9,29,3,0,1.13,1.49
2021,9,29,3,10,1.1235674868983432,1.4805952771559185
2021,9,29,3,20,1.112259305183198,1.463930017411875
2021,9,29,3,30,1.0966619602451775,1.4407710402960654
2021,9,29,3,40,1.077361957474896,1.4118851653366857
2021,9,29,3,50,1.0549458022629656,1.3780392120619323
2021,9,29,4,0,1.03,1.34
2021,9,29,4,10,1.002601579686683,1.297948014481509
2021,9,29,4,20,0.9707896647639789,1.249718404046769
2021,9,29,4,30,0.9320939022829232,1.1925599830385145
2021,9,29,4,40,0.8840439392945516,1.1237215657994792
2021,9,29,4,50,0.8241694228498987,1.0404519666723964
2021,9,29,5,0,0.75,0.94
2021,9,29,5,10,0.6610724906512224,0.822057109362491
2021,9,29,5,20,0.5649524061312577,0.6960852552899379
2021,9,29,5,30,0.4712124306231296,0.5739890275498765
2021,9,29,5,40,0.3894252483098617,0.4676730159098426
2021,9,29,5,50,0.3291635433744773,0.3890418101373719
2021,9,29,6,0,0.3,0.35
2021,9,29,6,10,0.3087566058565761,0.35877725177223113
2021,9,29,6,20,0.3512525625628423,0.4089035377564424
2021,9,29,6,30,0.42055637522455824,0.4902339067619793
2021,9,29,6,40,0.5097365489474835,0.5926234075981875
2021,9,29,6,50,0.6118615888373776,0.7059270890744127
2021,9,29,7,0,0.72,0.82
2021,9,29,7,10,0.8281140488854366,0.9264912909559924
2021,9,29,7,20,0.9337410473210771,1.0242265196102192
2021,9,29,7,30,1.0353120684786377,1.1138253454022067
2021,9,29,7,40,1.1312581855298343,1.1959074277714816
2021,9,29,7,50,1.220010471646383,1.2710924261575707
2021,9,29,8,0,1.3,1.34
2021,9,29,8,10,1.3702686800831598,1.4033594362556523
2021,9,29,8,20,1.4323017666713689,1.4623385319508309
2021,9,29,8,30,1.488195350860892,1.5182147116291953
2021,9,29,8,40,1.5400455237479953,1.5722653998344054
2021,9,29,8,50,1.5899483764289428,1.6257680211101206
2021,9,29,9,0,1.64,1.68
2021,9,29,9,10,1.691829749300444,1.7359042973547332
2021,9,29,9,20,1.7452000341415972,1.7930860192531257
2021,9,29,9,30,1.7994065280777944,1.8508158080810133
2021,9,29,9,40,1.8537449046633714,1.9083643062242313
2021,9,29,9,50,1.9075108374526615,1.965002156068615
2021,9,29,10,0,1.96,2.02
2021,9,29,10,10,2.010745656048399,2.0728844854365276
2021,9,29,10,20,2.0602314300955773,2.124206279925557
2021,9,29,10,30,2.10917853682793,2.174772056046753
2021,9,29,10,40,2.158308190931855,2.225388486379783
2021,9,29,10,50,2.208341607093746,2.2768622435043095
2021,9,29,11,0,2.26,2.33
2021,9,29,11,10,2.3137061450244794,2.3852892423806407
2021,9,29,11,20,2.3686890602909103,2.441940712896502
2021,9,29,11,30,2.4238793246104846,2.498845967731976
2021,9,29,11,40,2.4782075167943964,2.5548965630714564
2021,9,29,11,50,2.5306042156538378,2.6089840550993335
2021,9,29,12,0,2.58,2.66
2021,9,29,12,10,2.625448282372203,2.7069770635594312
2021,9,29,12,20,2.6664938102222653,2.74951234996992
2021,9,29,12,30,2.702804164730131,2.7873440730253445
2021,9,29,12,40,2.734046927075746,2.8202104465195816
2021,9,29,12,50,2.7598896784390536,2.847849684246508
2021,9,29,13,0,2.78,2.87
2021,9,29,13,10,2.7943155403015245,2.8866173181964547
2021,9,29,13,20,2.8038542173385492,2.8985284057423417
2021,9,29,13,30,2.8099040164689915,2.906777740166649
2021,9,29,13,40,2.8137529230507696,2.912409798998369
2021,9,29,13,50,2.8166889224417995,2.91646905976649
2021,9,29,14,0,2.82,2.92
2021,9,29,14,10,2.82465066753281,2.9238684784695685
2021,9,29,14,20,2.8303115426457603,2.9282258789125706
2021,9,29,14,30,2.8363297693939016,2.9330449663080596
2021,9,29,14,40,2.8420524918322876,2.9382985056350925
2021,9,29,14,50,2.8468268540159705,2.9439592618727213
2021,9,29,15,0,2.85,2.95
2021,9,29,15,10,2.8514336414190877,2.9565198790363856
2021,9,29,15,20,2.8530477602265596,2.9641236341629362
2021,9,29,15,30,2.8572769059554024,2.973542394601112
2021,9,29,15,40,2.8665556281386,2.985507289572375
2021,9,29,15,50,2.883318476309138,3.0007494482981842
2021,9,29,16,0,2.91,3.02
2021,9,29,16,10,2.947114766790844,3.043616820199706
2021,9,29,16,20,2.987497416448005,3.0704647696208727
2021,9,29,16,30,3.0220626067844925,3.0990354552874915
2021,9,29,16,40,3.0417249956133157,3.127820484223558
2021,9,29,16,50,3.037399240747482,3.1553114634530637
2021,9,29,17,0,3.0,3.18
2021,9,29,17,10,2.9238109951212454,3.2004943216462745
2021,9,29,17,20,2.8165922036110542,3.215869139205429
2021,9,29,17,30,2.6894726669066302,3.2253157842489224
2021,9,29,17,40,2.553581426445178,3.2280255883482116
2021,9,29,17,50,2.4200475236638996,3.2231898830747516
2021,9,29,18,0,2.3,3.21
2021,9,29,18,10,2.2020394008723256,3.187924411733719
2021,9,29,18,20,2.124652287626299,3.157540155038895
2021,9,29,18,30,2.0637967255889866,3.1197014077168186
2021,9,29,18,40,2.0154307800874554,3.075262347568784
2021,9,29,18,50,1.9755125164487712,3.02507715239608
2021,9,29,19,0,1.94,2.97
2021,9,29,19,10,1.905485105093157,2.9108172906781093
2021,9,29,19,20,1.8710949421800467,2.848044314713066
2021,9,29,19,30,1.8365904307374221,2.7821285848838015
2021,9,29,19,40,1.8017324902420377,2.7135176139692483
2021,9,29,19,50,1.7662820401706458,2.6426589147483375
2021,9,29,20,0,1.73,2.57
2021,9,29,20,10,1.6927794380143073,2.496074944072363
2021,9,29,20,20,1.6550420177275902,2.4217640675903236
2021,9,29,20,30,1.6173415514613245,2.3480342527479756
2021,9,29,20,40,1.580231851536987,2.2758523817394103
2021,9,29,20,50,1.5442667302760535,2.2061853367587214
2021,9,29,21,0,1.51,2.14
2021,9,29,21,10,1.47770269840517,2.077799599699108
2021,9,29,21,20,1.4465147646873713,2.018232748258974
2021,9,29,21,30,1.4152933634172795,1.959484404124298
2021,9,29,21,40,1.3828956591655708,1.8997395257397782
2021,9,29,21,50,1.3481788165029192,1.8371830715501125
2021,9,29,22,0,1.31,1.77
2021,9,29,22,10,1.267798657253903,1.697309990464541
2021,9,29,22,20,1.2233433679673698,1.6219716060404474
2021,9,29,22,30,1.1789849948695568,1.5477781307548326
2021,9,29,22,40,1.1370744006896205,1.4785228486348108
2021,9,29,22,50,1.0999624481567163,1.4179990437074952
2021,9,29,23,0,1.07,1.37
2021,9,29,23,10,1.049111931838479,1.3375437717760617
2021,9,29,23,20,1.037519170850558,1.3205474942459037
2021,9,29,23,30,1.0350166571044936,1.3181530728563724
2021,9,29,23,40,1.041399330668542,1.3295024130543136
2021,9,29,23,50,1.0564621316109588,1.3537374202865744
2021,9,30,0,0,1.08,1.39
2021,9,30,0,10,1.1114943561329238,1.4370982557645469
2021,9,30,0,20,1.1491725412229923,1.4925050836426066
2021,9,30,0,30,1.1909483767124698,1.55335957781968
2021,9,30,0,40,1.234735684043621,1.6168008324812695
2021,9,30,0,50,1.2784482846587097,1.6799679418128757
2021,9,30,1,0,1.32,1.74
2021,9,30,1,10,1.3576884214076053,1.7945724644250116
2021,9,30,1,20,1.3913462198130302,1.8435062452577462
2021,9,30,1,30,1.4211898360456283,1.8871586158649083
2021,9,30,1,40,1.4474357109347538,1.9258868496132024
2021,9,30,1,50,1.47030028530976,1.9600482198693316
2021,9,30,2,0,1.49,1.99
2021,9,30,2,10,1.5067797360144346,2.0160933680168904
2021,9,30,2,20,1.5209981350804445,2.0386551205115953
2021,9,30,2,30,1.533042279105018,2.058005958720687
2021,9,30,2,40,1.5432992499951435,2.0744665838807372
2021,9,30,2,50,1.5521561296578084,2.088357697228318
2021,9,30,3,0,1.56,2.1
2021,9,30,3,10,1.5671833752753994,2.1098040635074296
2021,9,30,3,20,1.573920499124453,2.1185399393625413
2021,9,30,3,30,1.5803910475343006,2.127067549252345
2021,9,30,3,40,1.5867746964920817,2.13624681486385
2021,9,30,3,50,1.5932511219849352,2.1469376578840658
2021,9,30,4,0,1.6,2.16
2021,9,30,4,10,1.6073571332543395,2.1761255631385796
2021,9,30,4,20,1.6162828313847073,2.19533327018639
2021,9,30,4,30,1.62789353075778,2.217473844269934
2021,9,30,4,40,1.6433056677402351,2.2423980085157162
2021,9,30,4,50,1.6636356786987494,2.269956486050237
2021,9,30,5,0,1.69,2.3
2021,9,30,5,10,1.7227399435590953,2.332545535790106
2021,9,30,5,20,1.7590963234848676,2.3682751280400485
2021,9,30,5,30,1.7955348294345803,2.4080370736679173
2021,9,30,5,40,1.8285211510654977,2.4526796695918054
2021,9,30,5,50,1.8545209780348832,2.5030512127298024
2021,9,30,6,0,1.87,2.56
2021,9,30,6,10,1.8738127221389098,2.623923775182478
2021,9,30,6,20,1.8743689117128601,2.6934180695052694
2021,9,30,6,30,1.8824671515038987,2.766627861058395
2021,9,30,6,40,1.9089060242940707,2.8416981279318785
2021,9,30,6,50,1.9644841128654227,2.9167738482157395
2021,9,30,7,0,2.06,2.99
2021,9,30,7,10,2.2020091678852673,3.060092696813317
2021,9,30,7,20,2.380094696330359,3.128052593938877
2021,9,30,7,30,2.5795965645498256,3.1954514820985027
2021,9,30,7,40,2.78585475175822,3.2638611520140177
2021,9,30,7,50,2.984209237170095,3.3348533944072423
